,sessionId,imageName,scaled_MOS_aesthetic,qualityScore,sessionId_imageName,set
24314,session220,iaa_pub15383_.jpg,2.9,3.088,session220_iaa_pub15383_.jpg,training
5763,session244,iaa_pub17040_.jpg,4.0,4.196428571428571,session244_iaa_pub17040_.jpg,training
4313,session403,iaa_pub28206_.jpg,2.66,2.84,session403_iaa_pub28206_.jpg,training
16137,session291,iaa_pub20363_.jpg,1.52,1.628,session291_iaa_pub20363_.jpg,training
10199,session141,iaa_pub9822_.jpg,1.5555555555555556,1.6740740740740745,session141_iaa_pub9822_.jpg,training
26344,session78,iaa_pub5448_.jpg,3.08,3.3960000000000004,session78_iaa_pub5448_.jpg,training
17417,session183,iaa_pub12756_.jpg,3.76,3.928,session183_iaa_pub12756_.jpg,training
8138,session194,iaa_pub13521_.jpg,3.24,3.468,session194_iaa_pub13521_.jpg,training
30465,session12,iaa_pub784_.jpg,3.64,3.764,session12_iaa_pub784_.jpg,training
6131,session5,iaa_pub323_.jpg,3.019230769230769,3.2384615384615385,session5_iaa_pub323_.jpg,training
17461,session78,iaa_pub5433_.jpg,2.68,2.952,session78_iaa_pub5433_.jpg,training
7709,session127,iaa_pub8858_.jpg,3.32,3.516,session127_iaa_pub8858_.jpg,training
1581,session1,iaa_pub47_.jpg,4.145833333333333,4.304166666666666,session1_iaa_pub47_.jpg,training
27730,session235,iaa_pub16423_.jpg,3.48,3.676,session235_iaa_pub16423_.jpg,training
10574,session221,iaa_pub15423_.jpg,2.5,2.726923076923077,session221_iaa_pub15423_.jpg,training
22255,session35,iaa_pub2392_.jpg,3.5,3.628,session35_iaa_pub2392_.jpg,training
13510,session259,iaa_pub18081_.jpg,2.94,3.08,session259_iaa_pub18081_.jpg,training
18941,session23,iaa_pub1564_.jpg,3.56,3.688,session23_iaa_pub1564_.jpg,training
19064,session13,iaa_pub859_.jpg,3.25,3.446153846153846,session13_iaa_pub859_.jpg,training
14327,session364,iaa_pub25456_.jpg,3.1538461538461537,3.3846153846153846,session364_iaa_pub25456_.jpg,training
19612,session408,iaa_pub28492_.jpg,1.4838709677419355,1.5225806451612904,session408_iaa_pub28492_.jpg,training
28299,session106,iaa_pub7360_.jpg,2.78,3.052,session106_iaa_pub7360_.jpg,training
20557,session234,iaa_pub16378_.jpg,3.34,3.704,session234_iaa_pub16378_.jpg,training
16150,session255,iaa_pub17850_.jpg,2.9074074074074074,3.025925925925926,session255_iaa_pub17850_.jpg,training
22979,session17,iaa_pub1171_.jpg,3.4242424242424243,3.6454545454545455,session17_iaa_pub1171_.jpg,training
18195,session281,iaa_pub19647_.jpg,1.74,1.808,session281_iaa_pub19647_.jpg,training
20836,session49,iaa_pub3390_.jpg,3.74,3.792,session49_iaa_pub3390_.jpg,training
5896,session228,iaa_pub15909_.jpg,2.814814814814815,3.048148148148148,session228_iaa_pub15909_.jpg,test
2777,session375,iaa_pub26207_.jpg,3.58,3.76,session375_iaa_pub26207_.jpg,training
9482,session420,iaa_pub29339_.jpg,3.519230769230769,3.819230769230769,session420_iaa_pub29339_.jpg,training
10759,session296,iaa_pub20676_.jpg,3.4,3.556,session296_iaa_pub20676_.jpg,training
18280,session365,iaa_pub25529_.jpg,3.88,3.956,session365_iaa_pub25529_.jpg,training
5616,session369,iaa_pub25784_.jpg,2.58,2.696,session369_iaa_pub25784_.jpg,training
26569,session42,iaa_pub2898_.jpg,2.727272727272727,2.872727272727273,session42_iaa_pub2898_.jpg,training
30212,session56,iaa_pub3851_.jpg,3.32,3.592,session56_iaa_pub3851_.jpg,training
3466,session129,iaa_pub8985_.jpg,3.56,3.572,session129_iaa_pub8985_.jpg,training
1760,session202,iaa_pub14121_.jpg,3.7884615384615374,3.9192307692307695,session202_iaa_pub14121_.jpg,training
24171,session36,iaa_pub2498_.jpg,3.555555555555556,3.7111111111111112,session36_iaa_pub2498_.jpg,training
15728,session89,iaa_pub6162_.jpg,2.84,3.032,session89_iaa_pub6162_.jpg,training
23252,session356,iaa_pub24915_.jpg,3.125,3.25,session356_iaa_pub24915_.jpg,training
3680,session99,iaa_pub6886_.jpg,3.206896551724138,3.320689655172414,session99_iaa_pub6886_.jpg,training
794,session305,iaa_pub21299_.jpg,2.72,2.988,session305_iaa_pub21299_.jpg,training
11686,session17,iaa_pub1132_.jpg,3.0454545454545454,3.2,session17_iaa_pub1132_.jpg,training
4169,session145,iaa_pub10086_.jpg,3.076923076923077,3.253846153846154,session145_iaa_pub10086_.jpg,training
5933,session185,iaa_pub12912_.jpg,2.84,3.096,session185_iaa_pub12912_.jpg,training
7389,session316,iaa_pub22051_.jpg,3.88,4.124,session316_iaa_pub22051_.jpg,training
22089,session103,iaa_pub7163_.jpg,3.44,3.452,session103_iaa_pub7163_.jpg,training
18091,session362,iaa_pub25291_.jpg,3.76,3.824,session362_iaa_pub25291_.jpg,training
20859,session441,iaa_pub30805_.jpg,3.32,3.4960000000000004,session441_iaa_pub30805_.jpg,training
7644,session39,iaa_pub2713_.jpg,3.4074074074074074,3.4925925925925925,session39_iaa_pub2713_.jpg,training
26666,session344,iaa_pub24079_.jpg,4.04,4.0760000000000005,session344_iaa_pub24079_.jpg,training
11111,session8,iaa_pub529_.jpg,3.64,3.692,session8_iaa_pub529_.jpg,training
27954,session354,iaa_pub24754_.jpg,3.875,3.93125,session354_iaa_pub24754_.jpg,training
18888,session168,iaa_pub11709_.jpg,3.9,4.044,session168_iaa_pub11709_.jpg,training
20788,session301,iaa_pub21019_.jpg,2.583333333333333,2.6958333333333333,session301_iaa_pub21019_.jpg,training
26763,session169,iaa_pub11772_.jpg,3.1,3.384,session169_iaa_pub11772_.jpg,training
13982,session274,iaa_pub19133_.jpg,2.98,3.14,session274_iaa_pub19133_.jpg,training
12912,session27,iaa_pub1840_.jpg,3.46,3.656,session27_iaa_pub1840_.jpg,training
4742,session8,iaa_pub510_.jpg,3.34,3.672,session8_iaa_pub510_.jpg,training
20548,session233,iaa_pub16246_.jpg,3.232142857142857,3.3464285714285715,session233_iaa_pub16246_.jpg,training
17241,session80,iaa_pub5546_.jpg,3.1538461538461537,3.3461538461538463,session80_iaa_pub5546_.jpg,training
1343,session157,iaa_pub10930_.jpg,3.3703703703703702,3.4222222222222225,session157_iaa_pub10930_.jpg,training
4137,session397,iaa_pub27746_.jpg,3.615384615384616,3.688461538461538,session397_iaa_pub27746_.jpg,training
28778,session316,iaa_pub22069_.jpg,3.44,3.584,session316_iaa_pub22069_.jpg,training
21205,session232,iaa_pub16234_.jpg,3.2,3.3280000000000003,session232_iaa_pub16234_.jpg,training
17143,session278,iaa_pub19448_.jpg,3.583333333333333,3.8333333333333335,session278_iaa_pub19448_.jpg,training
13206,session149,iaa_pub10423_.jpg,2.68,2.932,session149_iaa_pub10423_.jpg,training
27006,session215,iaa_pub14981_.jpg,3.4444444444444446,3.6222222222222222,session215_iaa_pub14981_.jpg,training
15602,session226,iaa_pub15768_.jpg,3.2291666666666665,3.4333333333333336,session226_iaa_pub15768_.jpg,training
3375,session192,iaa_pub13417_.jpg,2.98,3.128,session192_iaa_pub13417_.jpg,training
18812,session418,iaa_pub29205_.jpg,3.3,3.524,session418_iaa_pub29205_.jpg,training
5225,session306,iaa_pub21374_.jpg,3.3,3.54,session306_iaa_pub21374_.jpg,training
2518,session441,iaa_pub30809_.jpg,2.2,2.376,session441_iaa_pub30809_.jpg,training
29459,session168,iaa_pub11708_.jpg,1.9,2.0,session168_iaa_pub11708_.jpg,training
11467,session205,iaa_pub14307_.jpg,2.84,2.912,session205_iaa_pub14307_.jpg,training
25824,session261,iaa_pub18215_.jpg,3.04,3.2960000000000003,session261_iaa_pub18215_.jpg,training
18787,session219,iaa_pub15273_.jpg,3.230769230769231,3.357692307692308,session219_iaa_pub15273_.jpg,validation
15,session156,iaa_pub10895_.jpg,3.82,4.0,session156_iaa_pub10895_.jpg,training
1662,session293,iaa_pub20458_.jpg,2.9482758620689653,3.113793103448276,session293_iaa_pub20458_.jpg,training
3315,session44,iaa_pub3068_.jpg,4.071428571428571,4.246428571428572,session44_iaa_pub3068_.jpg,training
17020,session398,iaa_pub27803_.jpg,3.3225806451612905,3.496774193548388,session398_iaa_pub27803_.jpg,training
20899,session338,iaa_pub23591_.jpg,3.8484848484848486,3.954545454545455,session338_iaa_pub23591_.jpg,training
24842,session98,iaa_pub6852_.jpg,3.466666666666667,3.52,session98_iaa_pub6852_.jpg,training
3593,session386,iaa_pub27000_.jpg,3.24,3.464,session386_iaa_pub27000_.jpg,training
20158,session231,iaa_pub16125_.jpg,3.87037037037037,3.9592592592592593,session231_iaa_pub16125_.jpg,training
4084,session356,iaa_pub24875_.jpg,3.6875,3.795833333333333,session356_iaa_pub24875_.jpg,training
26634,session33,iaa_pub2306_.jpg,2.9615384615384617,3.053846153846154,session33_iaa_pub2306_.jpg,training
19877,session408,iaa_pub28556_.jpg,3.290322580645161,3.4612903225806453,session408_iaa_pub28556_.jpg,training
3781,session370,iaa_pub25897_.jpg,3.185714285714285,3.3685714285714283,session370_iaa_pub25897_.jpg,training
2007,session288,iaa_pub20152_.jpg,3.0,3.144,session288_iaa_pub20152_.jpg,training
25436,session399,iaa_pub27898_.jpg,3.693548387096774,3.896774193548387,session399_iaa_pub27898_.jpg,training
26301,session424,iaa_pub29611_.jpg,3.54,3.692,session424_iaa_pub29611_.jpg,training
9030,session406,iaa_pub28377_.jpg,2.838709677419355,2.987096774193548,session406_iaa_pub28377_.jpg,training
2590,session92,iaa_pub6418_.jpg,2.4038461538461537,2.623076923076923,session92_iaa_pub6418_.jpg,training
16181,session256,iaa_pub17863_.jpg,2.88,3.028,session256_iaa_pub17863_.jpg,training
7130,session107,iaa_pub7472_.jpg,2.7115384615384617,2.85,session107_iaa_pub7472_.jpg,training
13514,session249,iaa_pub17373_.jpg,1.74,1.832,session249_iaa_pub17373_.jpg,training
3530,session98,iaa_pub6825_.jpg,2.933333333333333,3.0966666666666667,session98_iaa_pub6825_.jpg,training
7674,session299,iaa_pub20908_.jpg,3.0961538461538463,3.246153846153846,session299_iaa_pub20908_.jpg,training
29403,session114,iaa_pub7974_.jpg,2.8703703703703702,2.9666666666666663,session114_iaa_pub7974_.jpg,training
19274,session329,iaa_pub23018_.jpg,2.94,3.06,session329_iaa_pub23018_.jpg,training
27681,session3,iaa_pub145_.jpg,2.14,2.224,session3_iaa_pub145_.jpg,training
7407,session317,iaa_pub22175_.jpg,2.76,2.9560000000000004,session317_iaa_pub22175_.jpg,training
16238,session285,iaa_pub19890_.jpg,3.44,3.656,session285_iaa_pub19890_.jpg,training
19699,session331,iaa_pub23107_.jpg,3.68,3.772,session331_iaa_pub23107_.jpg,training
9453,session291,iaa_pub20301_.jpg,3.48,3.664,session291_iaa_pub20301_.jpg,training
29248,session72,iaa_pub5013_.jpg,3.426470588235294,3.644117647058824,session72_iaa_pub5013_.jpg,test
9488,session336,iaa_pub23467_.jpg,2.52,2.8,session336_iaa_pub23467_.jpg,training
17250,session228,iaa_pub15897_.jpg,2.925925925925926,3.1296296296296298,session228_iaa_pub15897_.jpg,training
17493,session82,iaa_pub5678_.jpg,3.62,3.628,session82_iaa_pub5678_.jpg,training
19513,session39,iaa_pub2715_.jpg,3.759259259259259,3.8185185185185184,session39_iaa_pub2715_.jpg,training
4602,session353,iaa_pub24694_.jpg,3.0,3.168,session353_iaa_pub24694_.jpg,training
26359,session77,iaa_pub5357_.jpg,3.54,3.784,session77_iaa_pub5357_.jpg,training
17239,session415,iaa_pub28995_.jpg,3.08,3.272,session415_iaa_pub28995_.jpg,training
13554,session320,iaa_pub22348_.jpg,3.576923076923077,3.7884615384615374,session320_iaa_pub22348_.jpg,training
7944,session44,iaa_pub3021_.jpg,3.482142857142857,3.628571428571429,session44_iaa_pub3021_.jpg,training
6819,session379,iaa_pub26502_.jpg,1.9807692307692308,2.0500000000000003,session379_iaa_pub26502_.jpg,training
3395,session105,iaa_pub7330_.jpg,3.425925925925926,3.559259259259259,session105_iaa_pub7330_.jpg,training
11954,session408,iaa_pub28499_.jpg,3.064516129032258,3.2419354838709675,session408_iaa_pub28499_.jpg,training
1852,session100,iaa_pub6944_.jpg,4.125,4.24,session100_iaa_pub6944_.jpg,training
14336,session107,iaa_pub7435_.jpg,3.5576923076923075,3.7384615384615385,session107_iaa_pub7435_.jpg,training
9074,session137,iaa_pub9559_.jpg,3.8,3.888,session137_iaa_pub9559_.jpg,training
28991,session410,iaa_pub28669_.jpg,4.0,4.168,session410_iaa_pub28669_.jpg,training
219,session144,iaa_pub10013_.jpg,3.037037037037037,3.3777777777777778,session144_iaa_pub10013_.jpg,training
4138,session328,iaa_pub22898_.jpg,1.28,1.404,session328_iaa_pub22898_.jpg,training
22411,session265,iaa_pub18530_.jpg,3.05,3.2766666666666664,session265_iaa_pub18530_.jpg,training
26386,session419,iaa_pub29284_.jpg,3.480769230769231,3.5,session419_iaa_pub29284_.jpg,test
12469,session444,iaa_pub31038_.jpg,2.98,3.06,session444_iaa_pub31038_.jpg,training
24400,session304,iaa_pub21217_.jpg,2.3,2.2840000000000003,session304_iaa_pub21217_.jpg,training
15964,session216,iaa_pub15069_.jpg,3.76,3.828,session216_iaa_pub15069_.jpg,validation
3387,session23,iaa_pub1571_.jpg,2.58,2.772,session23_iaa_pub1571_.jpg,training
6361,session98,iaa_pub6842_.jpg,2.2666666666666666,2.396666666666667,session98_iaa_pub6842_.jpg,training
20827,session296,iaa_pub20698_.jpg,3.06,3.276,session296_iaa_pub20698_.jpg,training
6266,session363,iaa_pub25360_.jpg,3.5384615384615383,3.7384615384615385,session363_iaa_pub25360_.jpg,training
3004,session156,iaa_pub10890_.jpg,3.56,3.72,session156_iaa_pub10890_.jpg,training
1900,session159,iaa_pub11068_.jpg,3.3,3.444,session159_iaa_pub11068_.jpg,training
19306,session83,iaa_pub5794_.jpg,3.44,3.556,session83_iaa_pub5794_.jpg,test
29538,session132,iaa_pub9192_.jpg,3.892857142857143,4.046428571428572,session132_iaa_pub9192_.jpg,training
21211,session341,iaa_pub23810_.jpg,3.269230769230769,3.480769230769231,session341_iaa_pub23810_.jpg,training
7864,session234,iaa_pub16379_.jpg,3.98,4.156000000000001,session234_iaa_pub16379_.jpg,training
14398,session146,iaa_pub10166_.jpg,3.14,3.384,session146_iaa_pub10166_.jpg,training
3380,session398,iaa_pub27792_.jpg,3.870967741935484,3.980645161290323,session398_iaa_pub27792_.jpg,training
9428,session88,iaa_pub6108_.jpg,2.94,3.24,session88_iaa_pub6108_.jpg,training
18626,session1,iaa_pub45_.jpg,3.5625,3.6875,session1_iaa_pub45_.jpg,training
28054,session32,iaa_pub2231_.jpg,3.22,3.388,session32_iaa_pub2231_.jpg,validation
30895,session143,iaa_pub9971_.jpg,2.9,3.068,session143_iaa_pub9971_.jpg,training
18721,session312,iaa_pub21835_.jpg,2.58,2.732,session312_iaa_pub21835_.jpg,training
26856,session173,iaa_pub12066_.jpg,3.06,3.024,session173_iaa_pub12066_.jpg,training
2923,session91,iaa_pub6340_.jpg,1.8703703703703705,1.951851851851852,session91_iaa_pub6340_.jpg,training
25251,session431,iaa_pub30146_.jpg,3.48,3.588,session431_iaa_pub30146_.jpg,training
11766,session334,iaa_pub23322_.jpg,3.513157894736842,3.642105263157895,session334_iaa_pub23322_.jpg,training
12948,session51,iaa_pub3515_.jpg,2.8076923076923075,2.976923076923077,session51_iaa_pub3515_.jpg,training
29203,session56,iaa_pub3865_.jpg,4.0,4.172,session56_iaa_pub3865_.jpg,training
8016,session219,iaa_pub15286_.jpg,3.2115384615384617,3.292307692307692,session219_iaa_pub15286_.jpg,training
19248,session300,iaa_pub20948_.jpg,1.54,1.692,session300_iaa_pub20948_.jpg,training
23544,session200,iaa_pub13979_.jpg,2.76,2.944,session200_iaa_pub13979_.jpg,training
25320,session52,iaa_pub3602_.jpg,3.0961538461538463,3.361538461538461,session52_iaa_pub3602_.jpg,training
12837,session286,iaa_pub19965_.jpg,3.1666666666666665,3.454166666666667,session286_iaa_pub19965_.jpg,training
23644,session277,iaa_pub19335_.jpg,2.74,2.908,session277_iaa_pub19335_.jpg,training
27519,session121,iaa_pub8464_.jpg,3.0357142857142856,3.3464285714285715,session121_iaa_pub8464_.jpg,training
13666,session19,iaa_pub1281_.jpg,3.147058823529412,3.2558823529411764,session19_iaa_pub1281_.jpg,training
2867,session437,iaa_pub30577_.jpg,3.06,3.244,session437_iaa_pub30577_.jpg,training
7539,session101,iaa_pub7016_.jpg,3.520833333333333,3.716666666666667,session101_iaa_pub7016_.jpg,training
20153,session263,iaa_pub18390_.jpg,3.4,3.504,session263_iaa_pub18390_.jpg,test
22218,session353,iaa_pub24691_.jpg,3.22,3.3360000000000003,session353_iaa_pub24691_.jpg,validation
21086,session416,iaa_pub29117_.jpg,3.84,3.876,session416_iaa_pub29117_.jpg,training
2885,session203,iaa_pub14173_.jpg,3.333333333333333,3.695833333333333,session203_iaa_pub14173_.jpg,test
14870,session38,iaa_pub2653_.jpg,2.98,3.26,session38_iaa_pub2653_.jpg,test
21076,session341,iaa_pub23817_.jpg,2.826923076923077,2.896153846153846,session341_iaa_pub23817_.jpg,training
11533,session63,iaa_pub4385_.jpg,2.14,2.3080000000000003,session63_iaa_pub4385_.jpg,training
25186,session338,iaa_pub23598_.jpg,2.590909090909091,2.690909090909091,session338_iaa_pub23598_.jpg,training
23724,session109,iaa_pub7590_.jpg,3.25,3.435714285714286,session109_iaa_pub7590_.jpg,training
5918,session144,iaa_pub10024_.jpg,3.074074074074074,3.218518518518519,session144_iaa_pub10024_.jpg,training
25528,session262,iaa_pub18321_.jpg,1.98,2.148,session262_iaa_pub18321_.jpg,training
27553,session445,iaa_pub31139_.jpg,3.36,3.512,session445_iaa_pub31139_.jpg,training
16702,session225,iaa_pub15746_.jpg,3.36,3.4360000000000004,session225_iaa_pub15746_.jpg,training
24096,session37,iaa_pub2566_.jpg,3.18,3.468,session37_iaa_pub2566_.jpg,training
8386,session383,iaa_pub26763_.jpg,3.2962962962962963,3.581481481481481,session383_iaa_pub26763_.jpg,validation
1043,session255,iaa_pub17823_.jpg,2.425925925925926,2.585185185185185,session255_iaa_pub17823_.jpg,training
29464,session165,iaa_pub11530_.jpg,3.7,3.824,session165_iaa_pub11530_.jpg,training
10496,session125,iaa_pub8726_.jpg,2.62,2.768,session125_iaa_pub8726_.jpg,training
23112,session142,iaa_pub9925_.jpg,3.44,3.584,session142_iaa_pub9925_.jpg,training
4307,session80,iaa_pub5598_.jpg,3.0384615384615383,3.315384615384616,session80_iaa_pub5598_.jpg,training
20891,session388,iaa_pub27135_.jpg,3.66,3.776,session388_iaa_pub27135_.jpg,training
21249,session352,iaa_pub24585_.jpg,3.064516129032258,3.203225806451613,session352_iaa_pub24585_.jpg,training
31203,session18,iaa_pub1252_.jpg,3.703125,3.875,session18_iaa_pub1252_.jpg,training
385,session73,iaa_pub5096_.jpg,3.42,3.656,session73_iaa_pub5096_.jpg,training
26690,session341,iaa_pub23815_.jpg,3.615384615384616,3.726923076923077,session341_iaa_pub23815_.jpg,training
15067,session147,iaa_pub10227_.jpg,3.02,3.216,session147_iaa_pub10227_.jpg,training
1479,session388,iaa_pub27144_.jpg,3.28,3.452,session388_iaa_pub27144_.jpg,training
26994,session78,iaa_pub5408_.jpg,3.88,4.0680000000000005,session78_iaa_pub5408_.jpg,training
3027,session168,iaa_pub11738_.jpg,3.9,4.008,session168_iaa_pub11738_.jpg,training
29548,session195,iaa_pub13582_.jpg,3.1153846153846154,3.253846153846154,session195_iaa_pub13582_.jpg,training
5073,session360,iaa_pub25162_.jpg,3.393939393939394,3.524242424242424,session360_iaa_pub25162_.jpg,training
13859,session376,iaa_pub26268_.jpg,3.5576923076923075,3.776923076923077,session376_iaa_pub26268_.jpg,training
29583,session92,iaa_pub6412_.jpg,2.980769230769231,3.273076923076923,session92_iaa_pub6412_.jpg,training
29939,session206,iaa_pub14388_.jpg,2.56,2.58,session206_iaa_pub14388_.jpg,training
11039,session313,iaa_pub21843_.jpg,3.24,3.532,session313_iaa_pub21843_.jpg,training
27637,session95,iaa_pub6589_.jpg,3.82,4.052,session95_iaa_pub6589_.jpg,training
1007,session30,iaa_pub2075_.jpg,3.76,4.1,session30_iaa_pub2075_.jpg,training
22151,session423,iaa_pub29575_.jpg,3.08,3.3480000000000003,session423_iaa_pub29575_.jpg,training
24147,session177,iaa_pub12358_.jpg,3.6458333333333335,3.6875,session177_iaa_pub12358_.jpg,training
28360,session57,iaa_pub3938_.jpg,2.321428571428572,2.335714285714286,session57_iaa_pub3938_.jpg,training
12137,session221,iaa_pub15411_.jpg,3.673076923076923,3.8846153846153846,session221_iaa_pub15411_.jpg,training
16782,session127,iaa_pub8839_.jpg,3.32,3.424,session127_iaa_pub8839_.jpg,training
13124,session274,iaa_pub19154_.jpg,3.48,3.596,session274_iaa_pub19154_.jpg,training
6457,session197,iaa_pub13732_.jpg,3.02,3.244,session197_iaa_pub13732_.jpg,training
154,session383,iaa_pub26742_.jpg,3.0,3.2666666666666666,session383_iaa_pub26742_.jpg,training
21122,session16,iaa_pub1119_.jpg,2.7916666666666665,3.0055555555555555,session16_iaa_pub1119_.jpg,training
6178,session146,iaa_pub10170_.jpg,2.18,2.3480000000000003,session146_iaa_pub10170_.jpg,training
31130,session203,iaa_pub14206_.jpg,3.3125,3.520833333333333,session203_iaa_pub14206_.jpg,validation
